rho_core_over_rho_core_sun,T_photo_K,log10_g_cm_s2,log10_L_over_Lsun
100.0,51433.46904417272,6.109932965535861,-0.9107531026615961
100.0,58125.60056964655,6.15585241222665,-0.6058552989317948
100.0,73900.54872308896,6.247895599923343,-0.00498313059110512
100.0,29465.1728442503,5.820745898108312,-2.456334057474498
100.0,33415.916294130846,5.868947081125134,-2.1413207147990523
100.0,37898.065992494834,5.916669515179839,-1.8278380289275036
100.0,42927.00000448484,5.964158822791351,-1.51616589244294
100.0,48569.71945586411,6.011453266957672,-1.206590483943726
100.0,54909.54745576308,6.058616132202858,-0.8994854919693064
100.0,69819.07877743828,6.15274911889588,-0.29361143890901237
100.0,28152.954857638768,5.706207058110754,-2.7649493732923762
100.0,31871.16295282622,5.757244044515421,-2.447160413193439
100.0,36078.387138657905,5.807584915908032,-2.1311516023961676
100.0,40820.78813066595,5.857316813994819,-1.81708483065948
100.0,46144.83010887835,5.906699959405968,-1.5051069929300398
100.0,52133.80497804525,5.955705185024666,-1.1954955097288413
100.0,58808.48903737652,6.004449654555839,-0.8884974740344924
100.0,66255.28791663774,6.053123477311106,-0.5842503239429336
100.0,74488.25162965889,6.101928854458321,-0.28272356091345496
100.0,30680.974716295266,5.628836031274129,-2.7699334305111396
100.0,34690.31163391968,5.683567990239409,-2.4475742442922392
100.0,39179.446350842605,5.737668847701352,-2.1279715071026377
100.0,49887.3190209984,5.842912018546378,-1.497644970435262
100.0,56210.91971669015,5.894668767702505,-1.186801117900801
100.0,63250.141285302525,5.945971476618894,-0.8789257381475383
100.0,71075.28344921704,5.9971274031655,-0.5739212084015558
100.0,79754.46211537976,6.048320215061082,-0.2715107306780398
100.0,33539.17245791885,5.529763796532837,-2.8131208995659396
100.0,37883.98026158468,5.592684514565029,-2.475795490855477
100.0,42749.17969300174,5.653058470564879,-2.145538683609109
100.0,54212.85080313822,5.769102941440179,-1.5010309325340232
100.0,60919.14479974074,5.825304240431782,-1.1857127909549143
100.0,76603.70725041599,5.935808522482516,-0.5665093294371867
100.0,85723.93559472766,5.9909482156918115,-0.2612678791704769
100.0,46505.612563851086,5.540913885196408,-2.223152764373923
100.0,52471.307231955674,5.610999821092703,-1.8737909732470308
100.0,59025.08495901128,5.677795276905133,-1.5357512801557591
100.0,66248.11547657935,5.742069234166624,-1.2068415019758463
100.0,74189.5704028241,5.804409806483919,-0.885300806430889
100.0,82916.38967034948,5.865948840139186,-0.5691091921885291
100.0,92530.95773412842,5.927179132257564,-0.2559803962994865
100.0,71598.55191650197,5.63187113334639,-1.292074743804898
100.0,80293.84807185731,5.707910333317049,-0.9406902865818213
100.0,89723.60252895809,5.781034706804988,-0.6018240243023473
100.0,100165.79993082456,5.853822106863997,-0.26488608503788835
100.0,107355.49669557571,5.758237774853814,-0.3351129488428003
100000.0,133768.08901245793,8.103627649194378,-1.2628837451851618
100000.0,170430.66526266973,8.19023150034213,-0.6682936993289219
100000.0,97374.53179692394,7.926416973377696,-2.1689738882714504
100000.0,110484.76684581568,7.970431952667151,-1.8614618820465638
100000.0,141554.67251350445,8.058005047547736,-1.255290435826799
100000.0,202408.75113477587,8.188777601784636,-0.37320694179653724
100000.0,226889.9145064076,8.232634109606096,-0.08640955370568006
100000.0,80209.41564370762,7.790103531282782,-2.7784546931180802
100000.0,91098.19500874038,7.834762568970512,-2.467291732947542
100000.0,103430.2770964598,7.879216280929503,-2.1582347256709706
100000.0,132721.716282004,7.967750440623233,-1.548130695499042
100000.0,149937.12434946524,8.011806790906338,-1.247937980303172
100000.0,190266.04201852146,8.099809307859019,-0.65858401234078
100000.0,213557.4437831389,8.143969607265905,-0.3692982828381746
100000.0,239272.67493643495,8.188504378866082,-0.08297961020130441
100000.0,85482.70013737366,7.740704349422847,-2.766396969589808
100000.0,97056.6978292681,7.7858411137701635,-2.455913016067088
100000.0,110020.60132176158,7.830832471137333,-2.1477053355629803
100000.0,124616.05059624928,7.875623236328375,-1.8421618420312045
100000.0,179001.8604082631,8.009411104302192,-0.9453394495623416
100000.0,201087.6386242192,8.054071254183599,-0.6534934768822624
100000.0,225491.8809351632,8.09900506802235,-0.3647786785065124
100000.0,252369.0088931251,8.144523049380073,-0.07840788305393595
100000.0,91314.26594309641,7.689291441083096,-2.7545859108988484
100000.0,103547.33338585767,7.735169286151926,-2.4447853868509295
100000.0,117200.74005382607,7.780909053518422,-2.1374027205382173
100000.0,132597.54430530674,7.826365661593446,-1.832820823212989
100000.0,149692.73977793602,7.871665312578164,-1.531448412861918
100000.0,168602.9884083023,7.916986817636536,-1.233520153953483
100000.0,189659.4763235437,7.962301440305217,-0.9390766807516487
100000.0,212766.91014746163,8.007841321210563,-0.6478530295075282
100000.0,238263.67869041546,8.053834804747204,-0.3592149655288475
100000.0,266313.3284389799,8.100691150258164,-0.07207338023632012
100000.0,97830.06651770302,7.63498679528983,-2.743347831587494
100000.0,110764.4104083895,7.681970642818768,-2.4341002184000597
100000.0,125190.94399385463,7.728667170318839,-2.127426883004018
100000.0,159285.93452425455,7.821474431223661,-1.5232540545466529
100000.0,179205.47238003122,7.867763836577946,-1.2261775680703886
100000.0,201249.6835552367,7.914161772819718,-0.9323466431700761
100000.0,225421.52853238062,7.96095539172855,-0.6412734028058418
100000.0,252133.91072885282,8.008430893575257,-0.35202010779562964
100000.0,281716.2017480107,8.057312163432913,-0.06173052528173342
100000.0,105238.4255127,7.576345089753845,-2.733620680060744
100000.0,118907.57034781335,7.624987717332384,-2.4245210813209237
100000.0,151167.36629925127,7.721146532764447,-1.8150852779129687
100000.0,170019.66922412993,7.768973022741775,-1.5152194072535552
100000.0,190945.418697912,7.816699813502006,-1.21861007234782
100000.0,213944.3676226075,7.864779716656716,-0.9248870189002093
100000.0,239309.5983449739,7.913278083202983,-0.6332690482824271
100000.0,267290.86304590653,7.962947848607326,-0.3418220935493446
100000.0,299055.1897335734,8.015428506983557,-0.041591153004082504
100000.0,113818.1507804478,7.511274046825272,-2.728131110358083
100000.0,128265.5801014742,7.562317096558889,-2.418059004928656
100000.0,144405.83389916204,7.613014792928659,-2.1112302137996384
100000.0,162274.8613018671,7.663229471152432,-1.8078539258670767
100000.0,182031.63723161706,7.7132591078632196,-1.5078654953460688
100000.0,203938.6912622212,7.763176058050695,-1.2110020187288286
100000.0,227975.9228689841,7.813506971760268,-0.9165428999003405
100000.0,254541.66032757887,7.864631420694555,-0.6232343702298219
100000.0,284591.1285376246,7.91813463920649,-0.3224686868189347
100000.0,318670.2735366264,7.974991132652472,-0.011985375347878116
100000.0,123719.19681588898,7.435195541809909,-2.7350245024663327
100000.0,139065.5414602197,7.490937998085632,-2.420408537915721
100000.0,156083.5380856178,7.5454770861617515,-2.110494327596987
100000.0,174924.7251594739,7.599297033307043,-1.8048552597105834
100000.0,195820.70229233973,7.652594194426616,-1.5030909065743054
100000.0,218611.69736146153,7.705962352602818,-1.2043883262466346
100000.0,243789.52041517198,7.759689291909174,-0.9076985498185425
100000.0,272128.86174667225,7.8152868460597125,-0.605745668627497
100000.0,304371.98852749914,7.873842864219656,-0.29416290322229155
100000.0,134784.48667479248,7.340030370591811,-2.7770431525468435
100000.0,151247.886152988,7.404015702444217,-2.4480674828200204
100000.0,169521.448817277,7.46544312043371,-2.1278381510277473
100000.0,189452.73174483678,7.525703678330631,-1.814184596872385
100000.0,211326.0815663059,7.584567554672118,-1.5063108433613566
100000.0,235338.72612406584,7.643191352998099,-1.2022880344296263
100000.0,262041.7553119266,7.702854982712437,-0.8962805237732655
100000.0,292507.5958131485,7.7646901786040985,-0.5816884412883939
100000.0,326961.45914836496,7.829435103718149,-0.25882765559255266
100000.0,183323.40739500217,7.363720249897383,-2.1945686896892322
100000.0,205017.2960032581,7.435202198841475,-1.8580884826567556
100000.0,228395.26999977528,7.5041958113515195,-1.532531974169453
100000.0,253941.34727480073,7.571870291586797,-1.212557077364229
100000.0,282765.60435492644,7.64058316422577,-0.8881032352591215
100000.0,315273.84963023313,7.711049360253122,-0.5583003484590721
100000.0,351838.7114955042,7.7837372501096445,-0.22249761491380748
100000.0,272769.6723425704,7.483414886100789,-1.2649700481121415
100000.0,304184.92086907924,7.566364013622325,-0.9099963172121174
100000.0,339057.626032821,7.649097697386468,-0.556061116974236
100000.0,377815.16869864706,7.733354753104778,-0.19984619706165485
100000.0,359550.2248202663,7.567769232308082,-0.6166847758109435
100000.0,401596.0869663372,7.671717328080379,-0.21633010255729157
